Silo,Cust_ID,name_cust,id_st,Date_Invoice,id_item,descr_1,qty_ship,price_net,code_cat_prdt,flag_stat_item,Item_Add_date
J ,13575,MASSCO MAINTENANCE SUPPLY,MO,3/31/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,5/20/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,13575,MASSCO MAINTENANCE SUPPLY,KS,5/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,5/19/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",24,15.36,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,5/21/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,324,NF,A,1/27/2010
J ,17750,"PIONEER BRITE, INC",FL,6/10/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,288,184.32,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,5/21/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,6/15/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,288,184.32,NF,A,1/27/2010
J ,8934,"HUGO'S INDUSTRIAL SUPPLY, INC.",KS,4/23/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1440,921.6,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,5/6/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,216,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,5/7/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,15569,NEWELL PAPER COMPANY COLUMBUS,MS,5/18/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",384,245.76,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,5/7/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,4/22/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",48,30.72,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,11/25/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
I ,22705,"VERITIV, formerly Unisource",GA,11/25/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,11/25/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1872,1404,NF,A,1/27/2010
J ,20919,"SUPERIOR IND SUPPLY CO., INC.",IL,12/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
I ,4665,DESANTIS SOLUTIONS,PA,12/31/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,12/8/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
I ,19525,RD FILIP INC.,IN,11/20/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",48,30.72,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,11/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,MO,11/12/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,15567,NEWELL PAPER COMPANY-HATTIESBU,MS,12/14/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,15566,NEWELL PAPER COMPANY MERIDIAN,MS,12/14/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,12/14/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,12/10/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,8955,WAREHOUSE DIRECT,IL,11/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",24,15.36,NF,A,1/27/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,12/18/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,15567,NEWELL PAPER COMPANY-HATTIESBU,MS,12/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,11/5/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,108,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",60,38.4,NF,A,1/27/2010
J ,8934,"HUGO'S INDUSTRIAL SUPPLY, INC.",KS,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,19773,RITTMAN EXEMPTED VILL SCHOOLS,OH,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",48,30.72,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,11/3/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
I ,22705,"VERITIV, formerly Unisource",GA,10/16/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",2880,1843.2,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,OK,10/22/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,8955,WAREHOUSE DIRECT,IL,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",60,38.4,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,11/25/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,432,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,11/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,11/5/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1008,645.12,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,11/6/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",720,460.8,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,11/3/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/21/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,8/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,MO,8/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,7/6/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,216,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1728,1105.92,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,KS,8/12/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,8/17/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,216,NF,A,1/27/2010
J ,17731,PETTUS OFFICE PRODUCTS,AR,8/28/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,8/27/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",480,307.2,NF,A,1/27/2010
J ,8934,"HUGO'S INDUSTRIAL SUPPLY, INC.",KS,8/21/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1008,645.12,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,8/24/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",24,15.36,NF,A,1/27/2010
J ,15567,NEWELL PAPER COMPANY-HATTIESBU,MS,8/26/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,15569,NEWELL PAPER COMPANY COLUMBUS,MS,8/26/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",420,268.8,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,8/19/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,15566,NEWELL PAPER COMPANY MERIDIAN,MS,8/26/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,8/17/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,8/24/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,8/17/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,8/17/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,2722,BEYOND GREEN SUPPLY,NY,8/17/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/28/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,8/28/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,MO,10/1/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,OK,9/1/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,10/1/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,KS,10/20/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,10/1/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,9/11/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,9/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1440,921.6,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,9/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",1092,698.88,NF,A,1/27/2010
J ,8955,WAREHOUSE DIRECT,IN,9/28/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",72,46.08,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,10/22/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,15569,NEWELL PAPER COMPANY COLUMBUS,MS,10/19/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,15566,NEWELL PAPER COMPANY MERIDIAN,MS,10/19/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,OK,10/22/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,10/1/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,7/15/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",720,460.8,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,7/13/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,8934,"HUGO'S INDUSTRIAL SUPPLY, INC.",KS,7/16/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,7/16/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,15567,NEWELL PAPER COMPANY-HATTIESBU,MS,7/23/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,7/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,7/6/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,432,276.48,NF,A,1/27/2010
J ,15568,NEWELL PAPER COMPANY-JACKSON,MS,7/23/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,288,184.32,NF,A,1/27/2010
J ,15566,NEWELL PAPER COMPANY MERIDIAN,MS,7/23/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,8/4/2020,NFCL16GREA,NUFIBER H/D CLOTH 16X16 GREEN,144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/4/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
I ,19525,RD FILIP INC.,IN,7/27/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",96,61.44,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,8/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,108,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/3/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",864,552.96,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,OK,8/6/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,8582,HARDER CORPORATION,WI,7/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",48,30.72,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,7/7/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/18/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,6/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",576,368.64,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,KS,6/30/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",432,276.48,NF,A,1/27/2010
J ,13575,BRADY INDUSTRIES,KS,6/25/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,6/16/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,20921,SWISH MAINTENANCE LIMITED,  ,6/23/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,108,NF,A,1/27/2010
J ,20922,SWISH WHITE RIVER LTD,VT,6/11/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,13002,"J&M Equipment, LLC",NM,5/28/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",504,322.56,NF,A,1/27/2010
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,6/10/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,5/29/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",144,92.16,NF,A,1/27/2010
J ,13575,MASSCO MAINTENANCE SUPPLY,OK,5/13/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
I ,22705,"VERITIV, formerly Unisource",GA,5/12/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",2448,1566.72,NF,A,1/27/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,6/10/2020,NFCL16GREA,"GREEN 300GSM 16""CLTH RD CORNER",288,184.32,NF,A,1/27/2010
J ,22680,UNIQUE PRODUCTS,IL,5/15/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",216,138.24,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,5/15/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",216,138.24,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,6/10/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",72,46.08,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,6/11/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1440,921.6,NF,A,7/15/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,6/16/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,21648,T & G CHEMICAL AND SUPPLY,TX,6/25/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",96,61.44,NF,A,7/15/2010
J ,13575,BRADY INDUSTRIES,KS,6/30/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",72,46.08,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,6/16/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",720,460.8,NF,A,7/15/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,6/17/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,6/23/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",72,46.08,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,8/4/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",288,184.32,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,8/3/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,7/7/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1728,1105.92,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,7/15/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,7/13/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,9/28/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",2880,1843.2,NF,A,7/15/2010
J ,13003,"J&M SUPPLY, INC.",TX,10/1/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",156,90.48,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,10/1/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1008,645.12,NF,A,7/15/2010
I ,2700,BEAVER RESEARCH,MI,9/28/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",288,184.32,NF,A,7/15/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,9/11/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,9/10/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,13575,BRADY INDUSTRIES,KS,9/2/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",48,30.72,NF,A,7/15/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,8/28/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",288,184.32,NF,A,7/15/2010
J ,21705,TK Sales,TX,11/5/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",4320,2764.8,NF,A,7/15/2010
J ,2722,BEYOND GREEN SUPPLY,NY,8/17/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,8/21/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,8/17/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,8/19/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",864,552.96,NF,A,7/15/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,8/24/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,8/27/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",576,368.64,NF,A,7/15/2010
J ,17731,PETTUS OFFICE PRODUCTS,AR,8/28/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,21705,TK Sales,TX,8/31/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",5040,3225.6,NF,A,7/15/2010
J ,21705,TK Sales,TX,11/4/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",5040,3225.6,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,8/25/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",288,184.32,NF,A,7/15/2010
J ,3884,"COLE PAPERS, INC.",ND,7/30/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,8/11/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
I ,22705,"VERITIV, formerly Unisource",GA,11/3/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20922,SWISH WHITE RIVER LTD,VT,11/6/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,11/10/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",288,184.32,NF,A,7/15/2010
J ,3560,CAPITAL SANITARY SUPPLY,IA,11/3/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,1762,ALLIED EAGLE SUPPLY,MI,11/3/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",48,30.72,NF,A,7/15/2010
J ,13003,"J&M SUPPLY, INC.",TX,10/14/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1200,696,NF,A,7/15/2010
I ,22705,"VERITIV, formerly Unisource",GA,10/16/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",2736,1751.04,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,11/16/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,13575,BRADY INDUSTRIES,OK,10/20/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",24,15.36,NF,A,7/15/2010
I ,22705,"VERITIV, formerly Unisource",GA,11/5/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1584,1013.76,NF,A,7/15/2010
J ,20528,"SANITARY SUPPLY CO., INC.",TX,11/18/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
I ,8515,FERGUSON,IL,12/30/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",60,41.4,NF,A,7/15/2010
J ,22680,UNIQUE PRODUCTS,IL,11/18/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
I ,2700,BEAVER RESEARCH,MI,12/10/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,20950,"SYSTEM CHEMICAL, INC",AR,12/8/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
I ,22705,"VERITIV, formerly Unisource",GA,11/25/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",432,276.48,NF,A,7/15/2010
J ,1845,AMERICAN OSMENT/IMPERIAL BAG,AL,11/25/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",144,92.16,NF,A,7/15/2010
J ,7849,GREENWOOD CLEANING SYSTEM,IA,5/7/2020,NFCL16PUCEA,"PURPLE 16""CLOTH RND CORNER",1584,1013.76,NF,A,7/15/2010
